Format,AiM CSV File,,,,,,,,,,,,,,,,
6.1,41.6464,14,0.6599,0.2998,-0.3239,-95.2557,33.1423,161.2977,1225,0.486,19.9993,45.51635897,10.0053052,5243.1333,8.4,0,0.7261
6.15,42.0957,14,0.5899,0.2976,-0.3549,-93.5366,29.224,161.3246,1220.8333,0.501,22.9254,45.51635905,10.00529754,5295.6831,8.4,0,0.6468
6.2,42.6578,14,0.5584,0.3004,-0.3526,-92.4109,27.2993,161.3724,1220,0.486,24.8695,45.51635912,10.00528971,5436.6001,8.4,0,0.6269
6.25,43.2358,14,0.543,0.3022,-0.3379,-91.3987,26.1988,161.4278,1219.1666,0.468,26.2652,45.51635923,10.00528181,5539.9331,8.4,0,0.6234
6.3,43.7638,14,0.5536,0.2947,-0.3069,-90.2463,26.4018,161.4928,1215,0.468,26.3817,45.5163595,10.0052738,5638.3667,8.4817,0,0.6249
6.35,44.2919,14,0.5642,0.2873,-0.2759,-89.0939,26.6047,161.5578,1210.8333,0.468,26.4964,45.51635976,10.00526578,5705.5,8.565,0,0.6268
6.4,44.6878,14,0.5473,0.2778,-0.2815,-87.576,25.537,161.5979,1210,0.468,27.8509,45.51636054,10.00525764,5696.6499,8.6,0,0.6146
6.45,45.0506,14,0.5235,0.2677,-0.2962,-85.9666,24.1517,161.6318,1210,0.468,29.6874,45.51636146,10.00524946,5666.3833,8.6,0,0.5989
6.5,45.4072,14,0.504,0.2672,-0.3061,-84.74,23.0002,161.665,1207.5,0.468,31.4205,45.51636232,10.00524128,5686.8501,8.6,0,0.5832
6.55,45.7547,14,0.4912,0.2808,-0.3086,-84.0874,22.1994,161.6971,1201.25,0.468,32.803,45.51636306,10.00523308,5736.0166,8.6,0,0.568
6.6,46.405,14,0.4601,0.2958,-0.3061,-83.1777,20.6047,161.7257,1200,0.468,35.8442,45.51636408,10.00522463,5810.5,8.6,0,0.5464
6.65,47.1309,14,0.4244,0.3112,-0.3023,-82.2038,18.8114,161.7533,1200,0.468,39.8754,45.51636517,10.00521611,5877.9517,8.6,0,0.5249
6.7,47.7794,14,0.3866,0.3263,-0.3099,-81.3991,16.9475,161.7798,1200,0.468,44.8699,45.51636627,10.00520759,5926,8.6,0,0.502
6.75,48.3115,14,0.3454,0.341,-0.3344,-80.848,14.9777,161.8044,1200,0.468,51.3365,45.51636741,10.00519907,5982.8501,8.6,0,0.4774
6.8,48.9106,14,0.3201,0.3539,-0.335,-80.2522,13.7113,161.8316,1196.6667,0.468,56.7734,45.51636868,10.00519032,6077.6499,8.6,0,0.4676
6.85,49.5265,14,0.2988,0.3664,-0.3296,-79.6451,12.6208,161.8595,1192.5,0.468,62.4556,45.51636997,10.00518152,6125.1499,8.6,0,0.4629
6.9,50.1642,14,0.288,0.3774,-0.3266,-79.0563,11.9919,161.8841,1190.0001,0.468,66.577,45.51637132,10.00517263,6175,8.6,0,0.4636
6.95,50.8344,14,0.2933,0.3864,-0.3275,-78.4947,12.0556,161.9037,1190.0001,0.468,67.1103,45.51637274,10.00516359,6235.4834,8.6,0,0.4706
7,51.5521,13,0.2799,0.3818,-0.323,-77.9236,11.3644,161.9271,1190.0001,0.468,72.1973,45.51637426,10.00515444,6306.8501,8.6,0,0.4673
7.05,52.2817,13,0.2618,0.3738,-0.3172,-77.3502,10.4845,161.9513,1190.0001,0.468,79.3641,45.51637581,10.00514525,6409.8501,8.6,0,0.4616
7.1,52.9522,14,0.242,0.375,-0.3174,-76.861,9.5657,161.9744,1187.5,0.468,88.1028,45.51637739,10.00513602,6548.9331,8.6,0,0.4552
7.15,53.534,14,0.2198,0.3899,-0.3266,-76.498,8.5885,161.9958,1181.25,0.468,99.2044,45.51637904,10.00512669,6605.6001,8.6,0,0.4487
7.2,54.2191,13,0.1781,0.4073,-0.3365,-76.2271,6.9107,161.9957,1179.9999,0.468,124.8673,45.5163807,10.00511723,6684.2002,8.6,0,0.4446
7.25,54.9299,13,0.1314,0.4253,-0.3465,-75.9793,5.0577,161.9901,1179.9999,0.468,172.8514,45.51638235,10.00510774,6771.6001,8.6,0,0.4455
7.3,55.7251,13,0.0828,0.4309,-0.3522,-75.8508,3.1715,161.9938,1178.3333,0.468,279.644,45.51638403,10.00509808,6862.9502,8.6,0,0.4414
7.35,56.6471,13,0.0313,0.4177,-0.3516,-75.9013,1.2354,162.0111,1174.1667,0.468,729.7546,45.51638575,10.00508818,6998.7998,8.6,0,0.4291
7.4,57.5691,13,-0.0202,0.4046,-0.351,-75.9519,-0.7006,162.0284,1170,0.468,1307.7354,45.51638746,10.00507828,7191.5,8.6,0,0.4244
7.45,58.2721,13,-0.0553,0.3611,-0.3785,-76.3483,-1.9598,162.0376,1170,0.468,473.22,45.51638906,10.00506815,7216.5,8.6,0,0.3768
7.5,58.7129,13,-0.0814,0.3117,-0.4065,-76.6212,-2.8825,162.0409,1170,0.468,324.1818,45.51639066,10.00505804,7211.7334,8.6,0,0.3263
7.55,58.7606,13,-0.0942,0.2534,-0.4352,-76.709,-3.3003,162.0355,1170,0.468,283.3696,45.51639226,10.00504794,7171.7666,8.6,0,0.2687
7.6,58.8082,13,-0.1069,0.1951,-0.4638,-76.7969,-3.7181,162.0301,1170,0.468,251.73,45.51639387,10.00503784,7188.5,8.6,0,0.215
7.65,59.0364,13,-0.1129,0.1367,-0.4787,-76.9908,-3.8984,162.0346,1163.7501,0.468,241.0213,45.51639535,10.0050277,7247.5967,8.6,0,0.1809
7.7,59.2185,13,-0.1283,0.0969,-0.491,-77.1978,-4.4068,162.0347,1160,0.468,213.8736,45.51639682,10.00501752,7271.9165,8.6,0,0.169
7.75,59.3317,13,-0.158,0.085,-0.4993,-77.4245,-5.4073,162.028,1160,0.468,174.6314,45.51639827,10.00500729,7261.0835,8.6,0,0.1841
7.8,59.4448,13,-0.1876,0.0731,-0.5076,-77.6513,-6.4079,162.0212,1160,0.468,147.6442,45.51639972,10.00499705,7329.75,8.6,0,0.2028
7.85,59.6984,13,-0.236,0.0994,-0.5,-78.2728,-8.0382,162.0276,1160,0.468,118.2016,45.51640095,10.00498665,7346.5835,8.6583,0,0.2558
7.9,59.952,13,-0.2844,0.1258,-0.4923,-78.8944,-9.6685,162.0341,1160,0.468,98.6881,45.51640217,10.00497624,7369.5,8.6583,0,0.3089
7.95,60.2852,13,-0.3263,0.1452,-0.4974,-79.5998,-11.0627,162.036,1156.25,0.468,86.7298,45.51640325,10.00496566,7423.75,8.625,0,0.3616
8,60.6715,13,-0.364,0.16,-0.5108,-80.3613,-12.2996,162.035,1150,0.468,78.5079,45.51640422,10.00495495,7467.25,8.7,0,0.4141
8.05,60.8917,13,-0.3831,0.1597,-0.5265,-80.9665,-12.8847,162.0354,1150,0.468,75.2148,45.51640513,10.00494423,7429.75,8.7,0,0.4231
8.1,61.112,13,-0.4022,0.1595,-0.5422,-81.5717,-13.4698,162.0357,1150,0.468,72.2079,45.51640603,10.00493351,7480,8.775,0,0.4325
8.15,61.332,13,-0.4129,0.16,-0.5517,-82.225,-13.7687,162.0376,1150,0.468,70.8946,45.51640681,10.00492276,7528.9165,8.8,0,0.44
8.2,61.5518,13,-0.418,0.1612,-0.5571,-82.9103,-13.8768,162.0404,1150,0.468,70.5944,45.51640751,10.004912,7542.25,8.8,0,0.4463
8.25,61.8326,13,-0.4269,0.1581,-0.5869,-83.6231,-14.1084,162.0362,1145.8334,0.468,69.7526,45.51640808,10.00490111,7552.5,8.8,0,0.4555
8.3,62.1133,13,-0.4358,0.155,-0.6168,-84.3359,-14.3399,162.032,1141.6667,0.468,68.9379,45.51640866,10.00489023,7624.3335,8.8,0,0.4648
8.35,62.4258,13,-0.4512,0.1535,-0.6376,-85.139,-14.7797,162.0328,1140,0.468,67.223,45.51640906,10.00487923,7667.6665,8.8,0,0.4768
8.4,62.7594,13,-0.4708,0.153,-0.6523,-86.0022,-15.3583,162.0369,1140,0.468,65.036,45.51640934,10.00486814,7682.5,8.8,0,0.4905
8.45,62.9561,14,-0.4834,0.1452,-0.6688,-86.7922,-15.7031,162.0394,1140,0.468,63.8074,45.51640937,10.00485704,7711.6665,8.8,0,0.504
8.5,63.1528,14,-0.4959,0.1375,-0.6853,-87.5823,-16.0479,162.0419,1140,0.468,62.6316,45.5164094,10.00484595,7733.75,8.8,0,0.5178
8.55,63.3279,13,-0.5024,0.1262,-0.6952,-88.4015,-16.1966,162.0445,1140,0.468,62.2288,45.5164093,10.00483476,7754.5,8.8,0,0.5187
8.6,63.4886,13,-0.5049,0.1126,-0.7006,-89.2402,-16.2145,162.047,1140,0.468,62.3179,45.51640912,10.00482351,7798.0635,8.8,0,0.5114
8.65,63.5805,13,-0.5,0.1014,-0.7106,-90.0003,-16.0109,162.0458,1135.8334,0.453,63.2016,45.51640875,10.00481235,7768.6982,8.8,0,0.5065
8.7,63.6723,13,-0.4951,0.0902,-0.7206,-90.7604,-15.8073,162.0447,1131.6667,0.438,64.108,45.51640839,10.00480119,7817.8999,8.8,0,0.502
8.75,63.8404,13,-0.4954,0.0823,-0.7366,-91.514,-15.7788,162.0483,1130,0.432,64.3936,45.51640787,10.00478997,7815.3999,8.8,0,0.5037
8.8,64.0592,13,-0.4993,0.0766,-0.7566,-92.2633,-15.8669,162.0552,1130,0.432,64.2554,45.51640725,10.00477872,7780.5332,8.8,0,0.5096
8.85,64.1022,13,-0.5149,0.0705,-0.7463,-93.1336,-16.3317,162.0687,1130,0.432,62.4685,45.51640632,10.00476754,7775.2002,8.82,0,0.5225
8.9,64.1453,13,-0.5306,0.0643,-0.7359,-94.0038,-16.7966,162.0821,1130,0.432,60.7805,45.51640539,10.00475636,7838.0332,8.8967,0,0.5356
8.95,64.2643,13,-0.5471,0.0555,-0.7473,-94.912,-17.2913,162.0865,1130,0.432,59.1511,45.51640429,10.00474517,7788.8667,8.8133,0,0.5484
9,64.4341,13,-0.5642,0.0449,-0.7732,-95.8455,-17.806,162.0848,1130,0.432,57.593,45.51640308,10.00473396,7843.2998,8.87,0,0.5613
9.05,64.5074,13,-0.5765,0.0356,-0.7936,-96.7793,-18.1716,162.0854,1128.75,0.432,56.4984,45.5164018,10.00472281,7846,8.9533,0,0.5733
9.1,64.1943,13,-0.5696,0.0316,-0.7925,-97.7145,-17.9408,162.0952,1122.4999,0.432,56.9475,45.51640027,10.00471188,7798.6001,9,0,0.5795
9.15,64.1599,13,-0.554,0.0306,-0.7916,-98.597,-17.4398,162.0977,1120,0.432,58.552,45.51639861,10.00470092,7773.2002,9,0,0.5666
9.2,64.3113,13,-0.5327,0.0316,-0.7908,-99.4444,-16.7588,162.0952,1120,0.432,61.0753,45.51639686,10.00468994,7853.4331,9,0,0.5411
9.25,64.4607,12,-0.5154,0.031,-0.7993,-100.218,-16.2059,162.0902,1120,0.4365,63.3055,45.51639513,10.00467893,7839.2666,9,0,0.5212
9.3,64.6025,12,-0.5146,0.0239,-0.8453,-100.6961,-16.1662,162.0754,1120,0.459,63.6007,45.51639342,10.00466776,7864.2998,9,0,0.5238
9.35,64.5812,12,-0.5173,0.0109,-0.8755,-101.498,-16.2446,162.0582,1120,0.468,63.273,45.51639139,10.0046568,7864.7998,9,0,0.5225
9.4,64.4513,12,-0.5225,-0.0061,-0.8951,-102.5157,-16.4017,162.0393,1120,0.468,62.5405,45.51638916,10.00464598,7852.4331,9,0,0.5185
9.45,64.3279,13,-0.528,-0.0201,-0.9146,-103.5313,-16.5731,162.0215,1120,0.468,61.7754,45.51638687,10.00463521,7838.2002,9,0,0.5158
9.5,64.231,13,-0.5349,-0.0223,-0.9336,-104.5385,-16.8012,162.0078,1120,0.468,60.8449,45.51638434,10.00462463,7799.5669,9,0,0.517
9.55,64.1004,13,-0.5701,-0.0318,-0.9545,-105.3343,-17.925,161.9902,1120,0.468,56.9143,45.51638184,10.00461401,7813.7334,9,0,0.5455
9.6,63.9474,13,-0.6241,-0.0464,-0.9767,-105.989,-19.6459,161.9699,1120,0.468,51.8048,45.51637935,10.00460336,7805.5,9,0,0.5922
9.65,63.8525,12,-0.6825,-0.0622,-0.9966,-106.7619,-21.5036,161.9497,1118.75,0.468,47.2592,45.51637674,10.00459277,7782.9355,9,0,0.644
9.7,63.9903,12,-0.7579,-0.083,-1.0074,-108.0069,-23.9085,161.9292,1112.5,0.468,42.5973,45.51637363,10.00458242,7746.6665,9,0,0.7155
9.75,63.7806,13,-0.7702,-0.0797,-0.9876,-109.6045,-24.3511,161.929,1110,0.477,41.6859,45.51637014,10.0045725,7712.8335,9,0,0.7506
9.8,63.3393,13,-0.7405,-0.0604,-0.9474,-111.4372,-23.4857,161.9422,1110,0.492,42.923,45.51636638,10.00456287,7737,9,0,0.7618
9.85,63.0064,13,-0.7233,-0.0458,-0.9201,-112.9998,-23.0131,161.9486,1110,0.501,43.5741,45.51636269,10.00455316,7740.3335,9,0,0.774
9.9,63.107,13,-0.7565,-0.0501,-0.9446,-113.4825,-24.1121,161.9281,1110,0.486,41.6546,45.5163593,10.00454311,7715,9,0,0.7902
9.95,63.2077,13,-0.7896,-0.0543,-0.9691,-113.9652,-25.2111,161.9075,1110,0.471,39.9024,45.5163559,10.00453306,7764.5,9,0,0.8063
10,63.0896,13,-0.7986,-0.0764,-0.9796,-115.514,-25.5494,161.8878,1110,0.468,39.3004,45.5163519,10.00452359,7780,9.0333,0,0.8094
10.05,62.8606,13,-0.7912,-0.0989,-0.9835,-117.2347,-25.3681,161.8729,1109.1666,0.468,39.4376,45.51634771,10.00451432,7665.1665,9.1,0,0.8018
10.1,62.4063,13,-0.7423,-0.1057,-0.9751,-118.5766,-23.8686,161.8766,1105,0.468,41.6122,45.5163434,10.00450526,7561,9.1,0,0.7624
10.15,61.952,13,-0.6935,-0.1125,-0.9667,-119.9185,-22.3692,161.8804,1100.8333,0.468,44.0784,45.51633908,10.00449619,7606,9.1,0,0.7237
10.2,61.6667,13,-0.6564,-0.1153,-0.9462,-120.9895,-21.2562,161.8823,1100,0.468,46.1727,45.51633474,10.00448719,7589,9.1667,0,0.6573
10.25,61.4564,13,-0.6296,-0.119,-0.9311,-121.868,-20.4758,161.8785,1100,0.468,47.7692,45.51633041,10.0044782,7594.5,9.2,0,0.6015
10.3,61.3776,13,-0.6324,-0.1295,-0.9498,-122.2481,-20.6388,161.853,1100,0.468,47.3309,45.51632615,10.0044692,7595,9.2,0,0.6164
10.35,61.2988,13,-0.6352,-0.14,-0.9684,-122.6282,-20.8019,161.8276,1100,0.468,46.8995,45.51632189,10.00446019,7546.8335,9.2,0,0.6315
10.4,61.0042,13,-0.6113,-0.1494,-0.9696,-123.9312,-20.103,161.8216,1100,0.504,48.297,45.51631719,10.00445172,7486,9.2,0,0.6162
10.45,60.6556,13,-0.5807,-0.1585,-0.9663,-125.465,-19.1885,161.8205,1100,0.549,50.3096,45.51631239,10.00444339,7459.3335,9.2,0,0.5933
10.5,60.2058,13,-0.5696,-0.1552,-0.9573,-126.805,-18.9202,161.8241,1097.5,0.567,50.6445,45.5163076,10.00443519,7426.7534,9.2,0,0.5861
10.55,59.6041,13,-0.5876,-0.1334,-0.9395,-127.8545,-19.6214,161.835,1091.2499,0.5445,48.3467,45.51630285,10.00442717,7398.6001,9.2,0,0.6023
10.6,59.5288,12,-0.5966,-0.1202,-0.96,-128.5471,-20.0113,161.8168,1090,0.54,47.3448,45.51629802,10.0044191,7378.3872,9.2,0,0.6145
10.65,59.5851,12,-0.6034,-0.1091,-0.9902,-129.1505,-20.3234,161.7913,1090,0.54,46.6618,45.51629317,10.00441102,7357.4194,9.2,0,0.6259
10.7,59.5584,12,-0.601,-0.0982,-1.0105,-130.0497,-20.3154,161.7711,1090,0.54,46.6592,45.51628822,10.00440311,7320.25,9.1183,0,0.6258
10.75,59.4071,12,-0.5846,-0.0874,-1.016,-131.3924,-19.8273,161.7588,1090,0.54,47.6864,45.51628311,10.00439548,7276.8999,9.1,0,0.6084
10.8,59.1932,13,-0.5638,-0.0683,-1.0292,-132.3554,-19.1777,161.7513,1090,0.54,49.1241,45.51627786,10.00438809,7239.1499,9.1483,0,0.5697
10.85,58.9636,13,-0.5419,-0.0471,-1.0444,-133.2234,-18.4878,161.7449,1090,0.54,50.7597,45.51627257,10.00438076,7225.0166,9.2,0,0.5261
10.9,58.8174,13,-0.5214,-0.021,-1.0481,-134.1645,-17.8404,161.7402,1087.5,0.54,52.4714,45.51626722,10.00437354,7246.1001,9.2,0,0.4945
10.95,58.7963,13,-0.5032,0.0124,-1.0345,-135.215,-17.2567,161.7379,1081.25,0.54,54.2266,45.51626178,10.00436648,7291.1001,9.2,0,0.4814
11,59.0023,13,-0.4613,0.0304,-1.0309,-135.7835,-15.8228,161.7337,1080,0.528,59.348,45.51625628,10.00435935,7309.9668,9.2,0,0.4448
11.05,59.2652,13,-0.4134,0.0445,-1.0297,-136.2315,-14.1764,161.729,1080,0.513,66.5357,45.51625076,10.00435219,7329.6001,9.2,0,0.4036
11.1,59.477,13,-0.3621,0.0714,-1.029,-136.6785,-12.4085,161.7251,1080,0.513,76.2868,45.51624521,10.00434506,7308.5166,9.2,0,0.3648
11.15,59.6124,13,-0.3055,0.1174,-1.0289,-137.1238,-10.4586,161.7225,1080,0.5355,90.7162,45.51623961,10.00433797,7284.2832,9.2,0,0.3307
11.2,59.8679,13,-0.2692,0.1674,-1.0333,-137.5928,-9.1892,161.7121,1076.6667,0.528,103.6898,45.51623388,10.00433094,7325.2002,9.2,0,0.3244
11.25,60.1534,13,-0.2378,0.2183,-1.0388,-138.0678,-8.09,161.6997,1072.5,0.513,118.3398,45.51622811,10.00432391,7465.2002,9.2,0,0.3356
11.3,60.6608,13,-0.2197,0.267,-1.0378,-138.4903,-7.4306,161.6887,1070.0001,0.504,129.9288,45.51622219,10.0043168,7523.5332,9.2,0,0.3571
11.35,61.5008,13,-0.2214,0.3121,-1.0269,-138.8339,-7.4308,161.68,1070.0001,0.504,131.7248,45.51621607,10.00430954,7595.1499,9.265,0,0.3859
11.4,62.3409,13,-0.2231,0.3572,-1.016,-139.1776,-7.4309,161.6712,1070.0001,0.504,133.5208,45.51620994,10.00430229,7722.2168,9.2517,0,0.4185
11.45,63.1519,13,-0.2252,0.3965,-1.0445,-139.3748,-7.4396,161.6353,1070.0001,0.4815,135.0999,45.51620377,10.00429498,7882.5835,9.2,0,0.4608
11.5,63.9415,13,-0.2132,0.434,-1.0582,-139.6668,-6.9904,161.6142,1070.0001,0.468,145.5806,45.51619745,10.00428762,8028.3501,9.2,0,0.4896
11.55,64.6989,13,-0.1801,0.469,-1.0497,-140.1009,-5.8541,161.6154,1070.0001,0.468,175.8951,45.51619091,10.00428017,8135.8501,9.2,0,0.4998
11.6,65.4564,13,-0.147,0.5039,-1.0413,-140.5351,-4.7179,161.6165,1070.0001,0.468,220.811,45.51618438,10.00427271,8270.2998,9.2817,0,0.5137
11.65,66.4641,13,-0.0744,0.5125,-1.0334,-140.5992,-2.3908,161.5957,1063.75,0.468,442.4556,45.51617775,10.00426514,8373.5967,9.3,0,0.5131
11.7,67.427,13,-0.0174,0.5115,-1.0217,-140.4923,-0.5796,161.58,1059.9999,0.474,1851.5061,45.51617108,10.00425735,8440.4004,9.345,0,0.5118
11.75,68.3227,13,0.0162,0.4965,-1.0043,-140.129,0.4576,161.5717,1059.9999,0.489,2376.4009,45.51616436,10.00424923,8526.2334,9.4,0,0.5024
11.8,69.2184,13,0.0499,0.4814,-0.9869,-139.7656,1.4948,161.5634,1059.9999,0.504,737.0059,45.51615764,10.00424111,8679.75,9.4,0,0.4957
11.85,70.1615,13,0.0447,0.4641,-0.9895,-139.5636,1.3387,161.5572,1059.9999,0.504,834.1063,45.5161508,10.00423275,8742.25,9.4,0,0.4624
11.9,70.8928,13,0.0376,0.4439,-0.9996,-139.5881,1.1204,161.5419,1058.3333,0.516,1007.0467,45.51614386,10.00422449,8775.7666,9.4,0,0.432
11.95,71.3067,13,0.0275,0.4194,-1.0208,-139.9525,0.8086,161.513,1054.1667,0.546,1403.5818,45.5161368,10.0042164,8837.6504,9.4,0,0.4055
12,71.7206,13,0.0174,0.395,-1.0419,-140.3169,0.4967,161.4841,1050,0.576,2297.9993,45.51612973,10.0042083,8925.9004,9.4,0,0.3791
12.05,72.5789,13,0.0275,0.3548,-1.0261,-140.2606,0.7789,161.4685,1050,0.576,1483.0221,45.51612257,10.0041999,9022.1836,9.4,0,0.3571
12.1,73.2713,13,0.042,0.3275,-1.0139,-140.064,1.1809,161.4557,1050,0.57,987.5308,45.51611546,10.00419134,9118.167,9.4,0,0.3399
12.15,73.7148,13,0.0633,0.3196,-1.0073,-139.6572,1.7625,161.447,1050,0.555,665.6375,45.51610843,10.00418257,9276.5,9.4,0,0.3309
12.2,74.1583,13,0.0845,0.3116,-1.0007,-139.2503,2.3442,161.4383,1050,0.54,503.4855,45.51610139,10.0041738,9359.6338,9.4,0,0.3243
12.25,74.8601,13,0.106,0.2894,-1.0121,-139.235,2.9114,161.4179,1050,0.54,409.2367,45.51609412,10.00416489,9371.3662,9.4,0,0.3174
12.3,75.4047,13,0.1143,0.2636,-1.0174,-139.1672,3.1227,161.4049,1048.3333,0.54,384.3164,45.51608687,10.00415596,9308.4004,9.445,0,0.301
12.35,75.7134,13,0.1029,0.2325,-1.0137,-139.0207,2.8003,161.4031,1044.1667,0.54,430.3208,45.51607966,10.00414698,9237.4336,9.5,0,0.2679
